Year	Field	gender	Count
1834	Physics	male	338
1834	Political science	female	41
1834	Political science	male	433
1834	Psychology	female	30
1834	Psychology	male	63
1834	Sociology	female	2
1834	Sociology	male	11
1835	Art	female	26
1835	Art	male	237
1835	Biology	female	28
1835	Biology	male	451
1835	Business	male	9
1835	Chemistry	female	4
1835	Chemistry	male	98
1835	Computer science	female	11
1835	Computer science	male	175
1835	Economics	female	2
1835	Economics	male	25
1835	Engineering	female	4
1835	Engineering	male	87
1835	Environmental science	female	3
1835	Environmental science	male	19
1835	Geography	female	1
1835	Geography	male	8
1835	Geology	male	34
1835	History	female	8
1835	History	male	143
1835	Materials science	male	28
1835	Mathematics	female	3
1835	Mathematics	male	93
1835	Medicine	female	16
1835	Medicine	male	418
1835	Philosophy	female	25
1835	Philosophy	male	283
1835	Physics	female	14
1835	Physics	male	344
1835	Political science	female	34
1835	Political science	male	448
1835	Psychology	female	30
1835	Psychology	male	68
1835	Sociology	female	2
1835	Sociology	male	13
1836	Art	female	25
1836	Art	male	240
1836	Biology	female	27
1836	Biology	male	450
1836	Business	male	10
1836	Chemistry	female	4
1836	Chemistry	male	100
1836	Computer science	female	11
1836	Computer science	male	166
1836	Economics	female	2
1836	Economics	male	23
1836	Engineering	female	4
1836	Engineering	male	87
1836	Environmental science	female	3
1836	Environmental science	male	19
1836	Geography	female	1
1836	Geography	male	8
1836	Geology	male	34
1836	History	female	6
1836	History	male	160
1836	Materials science	male	28
1836	Mathematics	female	2
1836	Mathematics	male	115
1836	Medicine	female	16
1836	Medicine	male	452
1836	Philosophy	female	25
1836	Philosophy	male	292
1836	Physics	female	14
1836	Physics	male	378
1836	Political science	female	35
1836	Political science	male	465
1836	Psychology	female	29
1836	Psychology	male	66
1836	Sociology	female	2
1836	Sociology	male	13
1837	Art	female	25
1837	Art	male	246
1837	Biology	female	29
1837	Biology	male	497
1837	Business	male	17
1837	Chemistry	female	5
1837	Chemistry	male	115
1837	Computer science	female	13
1837	Computer science	male	184
1837	Economics	female	2
1837	Economics	male	24
1837	Engineering	female	5
1837	Engineering	male	88
1837	Environmental science	female	3
1837	Environmental science	male	18
1837	Geography	female	1
1837	Geography	male	6
1837	Geology	male	38
1837	History	female	7
1837	History	male	152
1837	Materials science	male	28
1837	Mathematics	female	3
1837	Mathematics	male	123
1837	Medicine	female	16
1837	Medicine	male	497
1837	Philosophy	female	27
1837	Philosophy	male	298
1837	Physics	female	16
1837	Physics	male	403
1837	Political science	female	37
1837	Political science	male	496
1837	Psychology	female	29
1837	Psychology	male	74
1837	Sociology	female	2
1837	Sociology	male	13
1838	Art	female	25
1838	Art	male	249
1838	Biology	female	29
1838	Biology	male	501
1838	Business	male	13
1838	Chemistry	female	4
1838	Chemistry	male	118
1838	Computer science	female	13
1838	Computer science	male	186
1838	Economics	female	2
1838	Economics	male	27
1838	Engineering	female	5
1838	Engineering	male	89
1838	Environmental science	female	3
1838	Environmental science	male	20
1838	Geography	female	1
1838	Geography	male	8
1838	Geology	male	38
1838	History	female	7
1838	History	male	167
1838	Materials science	male	29
1838	Mathematics	female	3
1838	Mathematics	male	98
1838	Medicine	female	15
1838	Medicine	male	523
1838	Philosophy	female	26
1838	Philosophy	male	311
1838	Physics	female	13
1838	Physics	male	379
1838	Political science	female	37
1838	Political science	male	475
1838	Psychology	female	29
1838	Psychology	male	80
1838	Sociology	female	2
1838	Sociology	male	15
1839	Art	female	26
1839	Art	male	250
1839	Biology	female	27
1839	Biology	male	534
1839	Business	male	12
1839	Chemistry	female	4
1839	Chemistry	male	111
1839	Computer science	female	13
1839	Computer science	male	191
1839	Economics	female	2
1839	Economics	male	29
1839	Engineering	female	4
1839	Engineering	male	96
1839	Environmental science	female	3
1839	Environmental science	male	22
1839	Geography	female	1
1839	Geography	male	7
1839	Geology	male	39
1839	History	female	6
1839	History	male	170
1839	Materials science	male	33
1839	Mathematics	female	2
1839	Mathematics	male	114
1839	Medicine	female	15
1839	Medicine	male	553
1839	Philosophy	female	25
1839	Philosophy	male	309
1839	Physics	female	17
1839	Physics	male	377
1839	Political science	female	36
1839	Political science	male	524
1839	Psychology	female	31
1839	Psychology	male	75
1839	Sociology	female	2
1839	Sociology	male	14
1840	Art	female	28
1840	Art	male	261
1840	Biology	female	29
1840	Biology	male	560
1840	Business	male	14
1840	Chemistry	female	4
1840	Chemistry	male	120
1840	Computer science	female	13
1840	Computer science	male	186
1840	Economics	female	2
1840	Economics	male	29
1840	Engineering	female	4
1840	Engineering	male	95
1840	Environmental science	female	4
1840	Environmental science	male	23
1840	Geography	female	1
1840	Geography	male	9
1840	Geology	male	41
1840	History	female	7
1840	History	male	212
1840	Materials science	male	33
1840	Mathematics	female	2
1840	Mathematics	male	106
1840	Medicine	female	14
1840	Medicine	male	582
1840	Philosophy	female	28
1840	Philosophy	male	341
1840	Physics	female	16
1840	Physics	male	426
1840	Political science	female	41
1840	Political science	male	513
1840	Psychology	female	34
1840	Psychology	male	88
1840	Sociology	female	2
1840	Sociology	male	15
1841	Art	female	26
1841	Art	male	260
1841	Biology	female	33
1841	Biology	male	583
1841	Business	female	1
1841	Business	male	11
1841	Chemistry	female	4
1841	Chemistry	male	135
1841	Computer science	female	13
1841	Computer science	male	215
1841	Economics	female	2
1841	Economics	male	28
1841	Engineering	female	4
1841	Engineering	male	89
1841	Environmental science	female	3
1841	Environmental science	male	23
1841	Geography	female	1
1841	Geography	male	8
1841	Geology	male	40
1841	History	female	6
1841	History	male	196
1841	Materials science	male	30
1841	Mathematics	female	2
1841	Mathematics	male	104
1841	Medicine	female	13
1841	Medicine	male	623
1841	Philosophy	female	32
1841	Philosophy	male	351
1841	Physics	female	22
1841	Physics	male	403
1841	Political science	female	44
1841	Political science	male	536
1841	Psychology	female	35
1841	Psychology	male	88
1841	Sociology	female	2
1841	Sociology	male	15
1842	Art	female	27
1842	Art	male	268
1842	Biology	female	32
1842	Biology	male	580
1842	Business	male	15
1842	Chemistry	female	4
1842	Chemistry	male	135
1842	Computer science	female	13
1842	Computer science	male	249
1842	Economics	female	2
1842	Economics	male	27
1842	Engineering	female	4
1842	Engineering	male	91
1842	Environmental science	female	3
1842	Environmental science	male	33
1842	Geography	female	1
1842	Geography	male	9
1842	Geology	male	42
1842	History	female	5
1842	History	male	211
1842	Materials science	male	35
1842	Mathematics	female	2
1842	Mathematics	male	116
1842	Medicine	female	16
1842	Medicine	male	684
1842	Philosophy	female	26
1842	Philosophy	male	344
1842	Physics	female	15
1842	Physics	male	414
1842	Political science	female	36
1842	Political science	male	534
1842	Psychology	female	29
1842	Psychology	male	103
1842	Sociology	female	2
1842	Sociology	male	13
1843	Art	female	27
1843	Art	male	278
1843	Biology	female	33
1843	Biology	male	642
1843	Business	male	23
1843	Chemistry	female	4
1843	Chemistry	male	164
1843	Computer science	female	14
1843	Computer science	male	250
1843	Economics	female	2
1843	Economics	male	28
1843	Engineering	female	4
1843	Engineering	male	95
1843	Environmental science	female	3
1843	Environmental science	male	23
1843	Geography	female	1
1843	Geography	male	10
1843	Geology	male	42
1843	History	female	7
1843	History	male	200
1843	Materials science	male	37
1843	Mathematics	female	2
1843	Mathematics	male	116
1843	Medicine	female	16
1843	Medicine	male	735
1843	Philosophy	female	27
1843	Philosophy	male	359
1843	Physics	female	16
1843	Physics	male	449
1843	Political science	female	40
1843	Political science	male	546
1843	Psychology	female	30
1843	Psychology	male	100
1843	Sociology	female	2
1843	Sociology	male	13
1844	Art	female	28
1844	Art	male	288
1844	Biology	female	33
1844	Biology	male	619
1844	Business	female	1
1844	Business	male	23
1844	Chemistry	female	4
1844	Chemistry	male	145
1844	Computer science	female	16
1844	Computer science	male	276
1844	Economics	female	2
1844	Economics	male	30
1844	Engineering	female	4
1844	Engineering	male	95
1844	Environmental science	female	3
1844	Environmental science	male	27
1844	Geography	female	1
1844	Geography	male	9
1844	Geology	male	42
1844	History	female	7
1844	History	male	232
1844	Materials science	male	33
1844	Mathematics	female	2
1844	Mathematics	male	112
1844	Medicine	female	14
1844	Medicine	male	761
1844	Philosophy	female	29
1844	Philosophy	male	375
1844	Physics	female	13
1844	Physics	male	442
1844	Political science	female	38
1844	Political science	male	572
1844	Psychology	female	30
1844	Psychology	male	102
1844	Sociology	female	2
1844	Sociology	male	14
1845	Art	female	31
1845	Art	male	301
1845	Biology	female	37
1845	Biology	male	703
1845	Business	male	21
1845	Chemistry	female	4
1845	Chemistry	male	157
1845	Computer science	female	15
1845	Computer science	male	282
1845	Economics	female	2
1845	Economics	male	26
1845	Engineering	female	5
1845	Engineering	male	96
1845	Environmental science	female	3
1845	Environmental science	male	24
1845	Geography	female	1
1845	Geography	male	9
1845	Geology	male	47
1845	History	female	9
1845	History	male	228
1845	Materials science	male	34
1845	Mathematics	female	2
1845	Mathematics	male	124
1845	Medicine	female	14
1845	Medicine	male	822
1845	Philosophy	female	31
1845	Philosophy	male	379
1845	Physics	female	18
1845	Physics	male	470
1845	Political science	female	42
1845	Political science	male	600
1845	Psychology	female	30
1845	Psychology	male	107
1845	Sociology	female	2
1845	Sociology	male	13
1846	Art	female	31
1846	Art	male	300
1846	Biology	female	38
1846	Biology	male	692
1846	Business	male	34
1846	Chemistry	female	4
1846	Chemistry	male	141
1846	Computer science	female	14
1846	Computer science	male	286
1846	Economics	female	2
1846	Economics	male	27
1846	Engineering	female	4
1846	Engineering	male	95
1846	Environmental science	female	3
1846	Environmental science	male	25
1846	Geography	female	1
1846	Geography	male	9
1846	Geology	male	46
1846	History	female	10
1846	History	male	257
1846	Materials science	male	34
1846	Mathematics	female	2
1846	Mathematics	male	115
1846	Medicine	female	15
1846	Medicine	male	845
1846	Philosophy	female	29
1846	Philosophy	male	382
1846	Physics	female	19
1846	Physics	male	468
1846	Political science	female	41
1846	Political science	male	605
1846	Psychology	female	31
1846	Psychology	male	107
1846	Sociology	female	2
1846	Sociology	male	15
1847	Art	female	34
1847	Art	male	305
1847	Biology	female	39
1847	Biology	male	706
1847	Business	male	22
1847	Chemistry	female	4
1847	Chemistry	male	146
1847	Computer science	female	14
1847	Computer science	male	278
1847	Economics	female	4
1847	Economics	male	29
1847	Engineering	female	4
1847	Engineering	male	97
1847	Environmental science	female	3
1847	Environmental science	male	26
1847	Geography	female	1
1847	Geography	male	10
1847	Geology	female	2
1847	Geology	male	48
1847	History	female	10
1847	History	male	242
1847	Materials science	male	35
1847	Mathematics	female	2
1847	Mathematics	male	116
1847	Medicine	female	15
1847	Medicine	male	862
1847	Philosophy	female	29
1847	Philosophy	male	377
1847	Physics	female	19
1847	Physics	male	476
1847	Political science	female	43
1847	Political science	male	637
1847	Psychology	female	32
1847	Psychology	male	113
1847	Sociology	female	2
1847	Sociology	male	14
1848	Art	female	33
1848	Art	male	320
1848	Biology	female	39
1848	Biology	male	718
1848	Business	male	19
1848	Chemistry	female	4
1848	Chemistry	male	144
1848	Computer science	female	15
1848	Computer science	male	283
1848	Economics	female	2
1848	Economics	male	29
1848	Engineering	female	4
1848	Engineering	male	101
1848	Environmental science	female	3
1848	Environmental science	male	29
1848	Geography	female	1
1848	Geography	male	13
1848	Geology	male	45
1848	History	female	11
1848	History	male	236
1848	Materials science	male	35
1848	Mathematics	female	2
1848	Mathematics	male	121
1848	Medicine	female	17
1848	Medicine	male	902
1848	Philosophy	female	30
1848	Philosophy	male	405
1848	Physics	female	16
1848	Physics	male	488
1848	Political science	female	50
1848	Political science	male	678
1848	Psychology	female	33
1848	Psychology	male	115
1848	Sociology	female	2
1848	Sociology	male	14
1849	Art	female	35
1849	Art	male	328
1849	Biology	female	34
1849	Biology	male	767
1849	Business	male	21
1849	Chemistry	female	4
1849	Chemistry	male	145
1849	Computer science	female	14
1849	Computer science	male	282
1849	Economics	female	2
1849	Economics	male	28
1849	Engineering	female	4
1849	Engineering	male	102
1849	Environmental science	female	3
1849	Environmental science	male	28
1849	Geography	female	1
1849	Geography	male	18
1849	Geology	male	49
1849	History	female	10
1849	History	male	246
1849	Materials science	male	39
1849	Mathematics	female	2
1849	Mathematics	male	116
1849	Medicine	female	17
1849	Medicine	male	952
1849	Philosophy	female	32
1849	Philosophy	male	418
1849	Physics	female	15
1849	Physics	male	505
1849	Political science	female	52
1849	Political science	male	659
1849	Psychology	female	32
1849	Psychology	male	114
1849	Sociology	female	2
1849	Sociology	male	14
1850	Art	female	38
1850	Art	male	359
1850	Biology	female	40
1850	Biology	male	805
1850	Business	male	19
1850	Chemistry	female	4
1850	Chemistry	male	152
1850	Computer science	female	15
1850	Computer science	male	308
1850	Economics	female	2
1850	Economics	male	31
1850	Engineering	female	4
1850	Engineering	male	102
1850	Environmental science	female	3
1850	Environmental science	male	35
1850	Geography	female	1
1850	Geography	male	21
1850	Geology	female	1
1850	Geology	male	59
1850	History	female	13
1850	History	male	293
1850	Materials science	female	1
1850	Materials science	male	41
1850	Mathematics	female	2
1850	Mathematics	male	134
1850	Medicine	female	16
1850	Medicine	male	1018
1850	Philosophy	female	34
1850	Philosophy	male	442
1850	Physics	female	17
1850	Physics	male	564
1850	Political science	female	46
1850	Political science	male	674
1850	Psychology	female	35
1850	Psychology	male	131
1850	Sociology	female	2
1850	Sociology	male	14
1851	Art	female	40
1851	Art	male	362
1851	Biology	female	39
1851	Biology	male	793
1851	Business	female	1
1851	Business	male	19
1851	Chemistry	female	4
1851	Chemistry	male	158
1851	Computer science	female	16
1851	Computer science	male	315
1851	Economics	female	2
1851	Economics	male	31
