NewAuthorId	issn	Year	Count
621153	1744117X	2011	2
621153	1744117X	2013	1
630521	1744117X	2017	1
630521	1744117X	2019	1
637742	1744117X	2011	1
638349	1744117X	2008	1
638349	1744117X	2012	1
641317	1744117X	2017	1
642111	1744117X	2019	1
646724	1744117X	2006	1
648981	1744117X	2008	1
648981	1744117X	2018	1
651546	1744117X	2006	1
651546	1744117X	2017	1
655777	1744117X	2018	1
656930	1744117X	2016	1
657120	1744117X	2019	1
658034	1744117X	2018	1
658495	1744117X	2012	1
659094	1744117X	2008	2
659094	1744117X	2011	1
659374	1744117X	2017	1
659624	1744117X	2016	1
661801	1744117X	2013	3
670756	1744117X	2009	1
670756	1744117X	2010	1
671048	1744117X	2016	1
681444	1744117X	2010	1
682754	1744117X	2018	1
687541	1744117X	2008	1
690699	1744117X	2009	1
703093	1744117X	2014	1
704509	1744117X	2006	1
712184	1744117X	2017	1
722431	1744117X	2013	1
725959	1744117X	2008	1
730569	1744117X	2007	1
731329	1744117X	2012	1
733626	1744117X	2012	1
733626	1744117X	2019	1
734846	1744117X	2013	1
734846	1744117X	2018	2
734846	1744117X	2019	1
737449	1744117X	2017	2
737687	1744117X	2018	1
738505	1744117X	2018	1
738542	1744117X	2011	4
738542	1744117X	2018	1
743292	1744117X	2018	2
743838	1744117X	2014	1
743838	1744117X	2016	1
743838	1744117X	2019	3
745729	1744117X	2008	1
745729	1744117X	2018	1
747281	1744117X	2018	1
760258	1744117X	2009	1
781244	1744117X	2015	1
781244	1744117X	2017	1
783298	1744117X	2012	1
784231	1744117X	2006	1
787459	1744117X	2009	1
791108	1744117X	2006	1
792908	1744117X	2007	1
794274	1744117X	2013	1
794884	1744117X	2011	1
797092	1744117X	2019	1
800308	1744117X	2006	1
800308	1744117X	2012	1
800797	1744117X	2010	1
800797	1744117X	2011	1
804444	1744117X	2014	1
808858	1744117X	2012	1
808858	1744117X	2015	2
808858	1744117X	2018	4
810130	1744117X	2011	1
810371	1744117X	2013	2
810371	1744117X	2018	1
816670	1744117X	2019	1
818599	1744117X	2007	1
819758	1744117X	2014	1
819758	1744117X	2017	1
823969	1744117X	2009	2
823969	1744117X	2010	2
823969	1744117X	2011	2
823969	1744117X	2014	1
823969	1744117X	2017	1
823969	1744117X	2018	1
823969	1744117X	2019	2
826743	1744117X	2010	1
832774	1744117X	2013	7
832774	1744117X	2017	1
832774	1744117X	2019	1
841432	1744117X	2007	1
842496	1744117X	2016	1
842716	1744117X	2012	1
842716	1744117X	2015	3
842716	1744117X	2017	3
843274	1744117X	2017	1
845531	1744117X	2018	1
846657	1744117X	2014	1
848932	1744117X	2017	1
850577	1744117X	2006	1
854391	1744117X	2012	1
855600	1744117X	2012	1
857652	1744117X	2011	1
861817	1744117X	2014	1
861817	1744117X	2015	2
861817	1744117X	2016	1
861817	1744117X	2018	1
861817	1744117X	2019	1
863731	1744117X	2009	1
863731	1744117X	2018	1
864775	1744117X	2018	1
870981	1744117X	2019	1
874731	1744117X	2018	1
875919	1744117X	2011	1
876455	1744117X	2009	2
881662	1744117X	2018	1
892184	1744117X	2017	1
897812	1744117X	2015	1
899257	1744117X	2008	1
901375	1744117X	2008	4
901375	1744117X	2010	2
901375	1744117X	2011	1
901375	1744117X	2014	1
901375	1744117X	2015	2
901375	1744117X	2016	2
901375	1744117X	2017	1
901375	1744117X	2018	2
901375	1744117X	2019	2
902377	1744117X	2019	1
908075	1744117X	2012	1
913760	1744117X	2011	2
913760	1744117X	2014	1
913760	1744117X	2018	1
942118	1744117X	2015	1
942167	1744117X	2014	1
948007	1744117X	2011	1
949710	1744117X	2009	2
949710	1744117X	2010	2
949710	1744117X	2011	2
950818	1744117X	2013	1
950818	1744117X	2018	1
950818	1744117X	2019	1
951107	1744117X	2008	1
951107	1744117X	2012	1
952897	1744117X	2007	1
954378	1744117X	2014	3
954378	1744117X	2015	7
954378	1744117X	2016	5
954378	1744117X	2017	8
954378	1744117X	2018	12
954378	1744117X	2019	5
956315	1744117X	2017	1
956345	1744117X	2013	1
956345	1744117X	2016	1
956578	1744117X	2012	1
959270	1744117X	2016	1
959735	1744117X	2013	1
959735	1744117X	2016	1
963009	1744117X	2015	1
964925	1744117X	2010	6
964925	1744117X	2016	2
964925	1744117X	2018	1
966271	1744117X	2016	1
966354	1744117X	2019	1
973010	1744117X	2013	1
973010	1744117X	2015	2
973501	1744117X	2009	2
974940	1744117X	2010	2
980523	1744117X	2013	1
981102	1744117X	2010	1
981102	1744117X	2016	1
981390	1744117X	2009	1
981390	1744117X	2019	1
987050	1744117X	2014	1
995718	1744117X	2012	1
995718	1744117X	2016	1
995718	1744117X	2019	1
1001974	1744117X	2016	1
1002373	1744117X	2007	3
1003229	1744117X	2013	2
1005823	1744117X	2008	1
1024153	1744117X	2019	1
1031157	1744117X	2007	1
1032425	1744117X	2014	1
1033989	1744117X	2019	1
1034405	1744117X	2007	1
1035168	1744117X	2006	5
1035168	1744117X	2012	3
1035168	1744117X	2015	1
1035168	1744117X	2019	1
1037656	1744117X	2016	1
1040747	1744117X	2017	1
1047260	1744117X	2015	1
1047260	1744117X	2016	1
1047260	1744117X	2017	1
1049325	1744117X	2008	1
1049325	1744117X	2010	1
1049325	1744117X	2012	1
1049325	1744117X	2013	1
1049325	1744117X	2018	1
1053966	1744117X	2017	1
1063568	1744117X	2008	1
1063568	1744117X	2015	1
1063568	1744117X	2016	1
1063568	1744117X	2017	1
1063568	1744117X	2019	1
1068628	1744117X	2012	1
1068628	1744117X	2014	2
1068628	1744117X	2016	1
1072246	1744117X	2010	1
1072246	1744117X	2016	1
1076559	1744117X	2013	1
1076559	1744117X	2016	1
1077091	1744117X	2017	1
1077901	1744117X	2006	5
1077901	1744117X	2007	1
1077901	1744117X	2009	1
1077901	1744117X	2011	2
1077901	1744117X	2012	1
1077901	1744117X	2014	2
1077901	1744117X	2017	2
1077901	1744117X	2019	1
1082873	1744117X	2010	1
1083345	1744117X	2019	1
1083542	1744117X	2019	1
1085176	1744117X	2012	4
1090020	1744117X	2008	1
1090195	1744117X	2017	1
1091546	1744117X	2018	1
1099273	1744117X	2009	1
1105428	1744117X	2012	1
1106837	1744117X	2009	1
1117870	1744117X	2007	4
1117870	1744117X	2011	2
1118521	1744117X	2019	1
1139391	1744117X	2006	8
1139391	1744117X	2007	1
1139391	1744117X	2011	1
1139391	1744117X	2012	3
1139391	1744117X	2013	1
1139391	1744117X	2016	1
1139391	1744117X	2017	1
1139391	1744117X	2018	1
1139391	1744117X	2019	2
1142632	1744117X	2006	1
1142632	1744117X	2007	1
1142632	1744117X	2008	6
1142632	1744117X	2009	1
1142632	1744117X	2010	3
1142632	1744117X	2011	2
1142632	1744117X	2018	2
1142632	1744117X	2019	2
1144166	1744117X	2007	2
1144536	1744117X	2014	1
1144536	1744117X	2015	1
1144536	1744117X	2016	1
1144536	1744117X	2017	1
1144536	1744117X	2018	2
1144536	1744117X	2019	1
1150313	1744117X	2013	1
1150313	1744117X	2016	1
1151131	1744117X	2017	1
1156296	1744117X	2012	1
1168904	1744117X	2007	1
1175922	1744117X	2011	1
1180208	1744117X	2011	1
1194280	1744117X	2019	1
1199496	1744117X	2007	1
1199496	1744117X	2013	1
1201836	1744117X	2006	1
1201836	1744117X	2012	1
1209307	1744117X	2011	1
1209307	1744117X	2017	6
1209307	1744117X	2019	1
1213416	1744117X	2015	1
1213416	1744117X	2017	1
1215337	1744117X	2014	1
1215337	1744117X	2018	1
1219563	1744117X	2012	2
1219563	1744117X	2014	1
1219563	1744117X	2019	8
1227004	1744117X	2015	1
1230365	1744117X	2012	1
1230365	1744117X	2015	1
1230365	1744117X	2017	1
1234638	1744117X	2008	1
1246910	1744117X	2017	1
1248601	1744117X	2006	1
1248601	1744117X	2012	1
1248799	1744117X	2012	1
1254015	1744117X	2008	3
1254015	1744117X	2009	2
1254015	1744117X	2010	1
1254015	1744117X	2015	2
1254015	1744117X	2016	1
1254015	1744117X	2018	2
1254015	1744117X	2019	1
1255092	1744117X	2011	1
1261855	1744117X	2018	1
1266413	1744117X	2006	1
1266967	1744117X	2006	1
1270038	1744117X	2018	1
1270742	1744117X	2013	5
1270742	1744117X	2015	1
1270742	1744117X	2016	7
1278912	1744117X	2006	1
1281913	1744117X	2011	1
1291991	1744117X	2019	1
1293080	1744117X	2017	1
1293349	1744117X	2006	1
1293837	1744117X	2018	2
1298938	1744117X	2012	1
1298938	1744117X	2013	1
1298938	1744117X	2014	3
1298938	1744117X	2015	9
1298938	1744117X	2016	8
1298938	1744117X	2017	13
1298938	1744117X	2018	19
1298938	1744117X	2019	21
1303536	1744117X	2014	1
1307036	1744117X	2014	1
1310858	1744117X	2011	2
1310858	1744117X	2014	4
1310858	1744117X	2019	1
1311571	1744117X	2017	1
1316704	1744117X	2018	1
1319895	1744117X	2009	1
1324143	1744117X	2018	2
1325333	1744117X	2007	1
1326010	1744117X	2017	2
1326010	1744117X	2019	2
1327717	1744117X	2012	15
1329409	1744117X	2007	1
1330560	1744117X	2009	1
1331597	1744117X	2011	1
1331597	1744117X	2013	1
1331597	1744117X	2014	1
1331597	1744117X	2016	2
1331597	1744117X	2017	1
1331597	1744117X	2019	4
1335515	1744117X	2013	1
1338165	1744117X	2006	2
1338165	1744117X	2019	1
1340041	1744117X	2009	1
1340041	1744117X	2011	1
1340251	1744117X	2012	1
1340251	1744117X	2018	1
1340251	1744117X	2019	1
1348939	1744117X	2011	1
1349204	1744117X	2010	2
1350048	1744117X	2019	1
1351182	1744117X	2019	1
1357570	1744117X	2007	1
1358298	1744117X	2016	1
1358998	1744117X	2011	1
1360636	1744117X	2019	1
1362617	1744117X	2010	1
1364816	1744117X	2016	1
1365861	1744117X	2018	1
1382047	1744117X	2019	1
1382367	1744117X	2007	1
1383145	1744117X	2010	2
1384063	1744117X	2006	2
1384196	1744117X	2016	4
1384196	1744117X	2017	1
1384470	1744117X	2007	1
1384470	1744117X	2013	1
1392318	1744117X	2009	1
1393370	1744117X	2014	2
1393370	1744117X	2019	1
1394925	1744117X	2016	1
1400265	1744117X	2011	1
1400639	1744117X	2008	1
1402982	1744117X	2010	1
1403257	1744117X	2013	1
1414893	1744117X	2011	1
1418344	1744117X	2018	1
1422346	1744117X	2006	1
1436332	1744117X	2017	1
1437144	1744117X	2006	2
1445292	1744117X	2006	1
1445292	1744117X	2008	1
1446728	1744117X	2006	1
1465789	1744117X	2007	2
1465789	1744117X	2009	1
1465789	1744117X	2011	1
1465789	1744117X	2012	2
1465789	1744117X	2016	1
1465789	1744117X	2017	1
1465789	1744117X	2019	3
1466517	1744117X	2007	1
1471342	1744117X	2012	1
1471342	1744117X	2018	1
1473411	1744117X	2010	1
1477238	1744117X	2019	1
1479231	1744117X	2017	1
1480963	1744117X	2016	1
1484370	1744117X	2015	1
1485430	1744117X	2013	2
1488256	1744117X	2008	1
1491994	1744117X	2009	1
1492806	1744117X	2006	2
1492806	1744117X	2014	1
1494956	1744117X	2006	1
1502921	1744117X	2006	10
1502921	1744117X	2007	1
1502921	1744117X	2011	4
1502921	1744117X	2012	4
1502921	1744117X	2016	1
1502921	1744117X	2017	1
1502921	1744117X	2018	2
1502921	1744117X	2019	3
1503678	1744117X	2007	1
1512360	1744117X	2017	1
1512360	1744117X	2018	1
1513055	1744117X	2014	1
1516667	1744117X	2019	1
1525204	1744117X	2006	1
1525204	1744117X	2010	1
1525204	1744117X	2011	1
1525204	1744117X	2012	1
1525204	1744117X	2015	2
1525204	1744117X	2016	1
1536037	1744117X	2013	1
1537986	1744117X	2014	1
1537986	1744117X	2015	1
1540048	1744117X	2016	1
1540296	1744117X	2008	1
1540925	1744117X	2006	1
1540925	1744117X	2011	1
1540925	1744117X	2019	1
1541833	1744117X	2007	1
1543395	1744117X	2014	1
1546822	1744117X	2008	3
1547247	1744117X	2019	1
1551468	1744117X	2011	4
1551468	1744117X	2012	1
1551468	1744117X	2015	1
1555328	1744117X	2010	2
1555328	1744117X	2015	1
1573440	1744117X	2016	1
1574588	1744117X	2010	1
1574588	1744117X	2011	1
1574588	1744117X	2014	1
1574588	1744117X	2015	3
1574588	1744117X	2017	1
1574588	1744117X	2018	1
1574588	1744117X	2019	1
1575738	1744117X	2017	1
1585081	1744117X	2012	1
1585081	1744117X	2014	1
1585081	1744117X	2016	1
1585081	1744117X	2017	1
1587451	1744117X	2011	1
1588092	1744117X	2006	1
1588092	1744117X	2007	1
1588092	1744117X	2008	7
1588092	1744117X	2009	4
1588092	1744117X	2010	4
1588092	1744117X	2011	4
1588092	1744117X	2012	1
1588092	1744117X	2013	1
1588092	1744117X	2016	1
1592938	1744117X	2017	1
1595834	1744117X	2015	1
1596393	1744117X	2016	1
1596860	1744117X	2013	2
1596860	1744117X	2017	1
1596860	1744117X	2018	4
1596860	1744117X	2019	1
1597845	1744117X	2009	1
1600132	1744117X	2008	1
1603200	1744117X	2006	1
1604594	1744117X	2014	2
1604594	1744117X	2015	1
1604594	1744117X	2016	1
1604594	1744117X	2018	2
1606178	1744117X	2006	1
1613502	1744117X	2009	1
1617257	1744117X	2015	1
1617638	1744117X	2009	1
1617638	1744117X	2011	3
1617638	1744117X	2013	7
1617638	1744117X	2018	1
1623044	1744117X	2012	1
1624742	1744117X	2018	1
1630738	1744117X	2017	1
1632106	1744117X	2008	1
1632582	1744117X	2006	9
1632582	1744117X	2011	1
1632582	1744117X	2017	1
1632582	1744117X	2018	1
1632582	1744117X	2019	1
1640356	1744117X	2007	3
1655555	1744117X	2016	1
1656902	1744117X	2011	1
1656902	1744117X	2012	2
1656902	1744117X	2015	1
1656902	1744117X	2017	1
1659619	1744117X	2013	4
1662467	1744117X	2007	1
1662467	1744117X	2009	1
1662467	1744117X	2010	1
1663344	1744117X	2018	1
1664922	1744117X	2013	1
1664922	1744117X	2014	1
1664922	1744117X	2015	1
1667317	1744117X	2013	1
1668494	1744117X	2012	1
1670056	1744117X	2017	2
1670056	1744117X	2018	1
1671751	1744117X	2011	1
1677340	1744117X	2017	1
1681335	1744117X	2016	1
1681335	1744117X	2019	1
1688897	1744117X	2014	1
1691883	1744117X	2014	1
1695539	1744117X	2007	1
1695539	1744117X	2012	2
1695812	1744117X	2019	1
1704087	1744117X	2013	1
1708191	1744117X	2008	1
1709587	1744117X	2016	1
1711586	1744117X	2017	1
1713427	1744117X	2009	1
1716875	1744117X	2008	1
1722252	1744117X	2013	3
1725442	1744117X	2009	1
1725442	1744117X	2016	1
1727724	1744117X	2008	1
1729527	1744117X	2014	1
1729527	1744117X	2015	1
1732375	1744117X	2006	1
1733841	1744117X	2009	1
1735216	1744117X	2006	1
1735216	1744117X	2013	1
1741335	1744117X	2016	1
1741335	1744117X	2017	1
1741545	1744117X	2012	1
1744824	1744117X	2010	1
1747481	1744117X	2019	1
1762788	1744117X	2019	1
1764854	1744117X	2012	1
1768527	1744117X	2007	1
1768527	1744117X	2009	3
1768527	1744117X	2012	1
1776376	1744117X	2019	1
1776878	1744117X	2013	1
1776878	1744117X	2014	1
1776878	1744117X	2016	1
1777652	1744117X	2010	1
1779625	1744117X	2011	1
1779625	1744117X	2014	1
1779625	1744117X	2017	2
1779625	1744117X	2018	1
1781321	1744117X	2008	1
1784191	1744117X	2008	1
1784730	1744117X	2012	1
1784730	1744117X	2015	1
1784730	1744117X	2017	1
1785243	1744117X	2007	2
1790247	1744117X	2015	1
1795168	1744117X	2011	1
1795199	1744117X	2006	1
1795199	1744117X	2010	1
1796833	1744117X	2014	1
1798175	1744117X	2013	1
1823559	1744117X	2017	1
1838701	1744117X	2012	1
1840107	1744117X	2011	1
1848778	1744117X	2011	1
1856620	1744117X	2006	1
1858011	1744117X	2018	1
1858075	1744117X	2008	2
1858075	1744117X	2014	1
1865706	1744117X	2009	1
1867531	1744117X	2009	1
1871666	1744117X	2019	1
1872352	1744117X	2012	1
1873028	1744117X	2009	1
1876585	1744117X	2009	1
1879923	1744117X	2017	1
1879923	1744117X	2019	1
1882084	1744117X	2015	1
1882159	1744117X	2018	1
1892383	1744117X	2017	1
1893262	1744117X	2016	1
1899030	1744117X	2012	5
1902983	1744117X	2007	1
1907612	1744117X	2006	1
1907612	1744117X	2014	1
1907612	1744117X	2018	1
1909315	1744117X	2019	1
1911004	1744117X	2013	1
1911252	1744117X	2017	1
1923206	1744117X	2016	1
1923206	1744117X	2017	1
1930531	1744117X	2012	1
1930531	1744117X	2013	1
1955152	1744117X	2013	1
1958011	1744117X	2017	1
1958612	1744117X	2013	1
1960855	1744117X	2018	1
1967120	1744117X	2006	1
1967120	1744117X	2007	3
1967120	1744117X	2008	9
1967120	1744117X	2009	4
1967120	1744117X	2010	3
1967120	1744117X	2011	3
1967120	1744117X	2012	1
1967120	1744117X	2013	2
1967120	1744117X	2014	2
1967120	1744117X	2015	3
1967120	1744117X	2016	1
1967120	1744117X	2017	2
1967120	1744117X	2018	5
1967120	1744117X	2019	6
1971529	1744117X	2018	1
1990991	1744117X	2016	1
1995144	1744117X	2007	2
2004156	1744117X	2019	1
2009390	1744117X	2011	1
2021112	1744117X	2007	1
2021112	1744117X	2019	1
2021272	1744117X	2006	2
2025604	1744117X	2017	1
2026354	1744117X	2013	1
2026354	1744117X	2017	1
2029827	1744117X	2006	1
2030927	1744117X	2011	1
2031928	1744117X	2017	1
2035832	1744117X	2010	1
2035832	1744117X	2011	1
2035832	1744117X	2012	1
2035832	1744117X	2016	3
2035832	1744117X	2018	2
2035832	1744117X	2019	2
2037630	1744117X	2019	1
2040963	1744117X	2017	2
2047901	1744117X	2016	1
2055401	1744117X	2008	1
2055401	1744117X	2013	1
2056887	1744117X	2011	1
2057340	1744117X	2016	1
2057340	1744117X	2019	1
2060965	1744117X	2016	1
2062592	1744117X	2016	1
2066016	1744117X	2007	1
2066016	1744117X	2017	1
2070735	1744117X	2018	1
2073489	1744117X	2006	1
2073489	1744117X	2007	1
2073489	1744117X	2008	3
2073489	1744117X	2011	2
2073489	1744117X	2012	2
2073489	1744117X	2014	1
2073489	1744117X	2015	1
2073489	1744117X	2016	3
2073489	1744117X	2017	7
2073489	1744117X	2018	4
2073489	1744117X	2019	2
2073858	1744117X	2016	1
2079508	1744117X	2019	4
2080778	1744117X	2006	1
2080778	1744117X	2015	1
2084842	1744117X	2008	1
2084842	1744117X	2011	1
2084842	1744117X	2016	1
2084842	1744117X	2018	2
2085562	1744117X	2009	1
2085562	1744117X	2012	1
2085562	1744117X	2013	1
2085562	1744117X	2017	1
2085562	1744117X	2019	1
2100935	1744117X	2016	1
2100975	1744117X	2011	1
2101966	1744117X	2010	1
2104642	1744117X	2006	4
2109161	1744117X	2011	1
2109652	1744117X	2019	1
2114525	1744117X	2014	1
2116093	1744117X	2006	1
2116391	1744117X	2011	2
2116391	1744117X	2012	1
2118410	1744117X	2007	7
2118410	1744117X	2013	1
2118410	1744117X	2016	1
2121720	1744117X	2011	1
2124882	1744117X	2011	1
2125063	1744117X	2013	1
2125668	1744117X	2008	2
2125668	1744117X	2013	1
2125668	1744117X	2016	1
2129260	1744117X	2019	1
2129552	1744117X	2012	1
2129762	1744117X	2009	1
2130832	1744117X	2016	1
2133096	1744117X	2011	1
2141546	1744117X	2008	1
2144375	1744117X	2009	2
2144375	1744117X	2010	1
2144375	1744117X	2011	1
2146542	1744117X	2018	1
2148008	1744117X	2006	1
2148008	1744117X	2019	1
2149506	1744117X	2007	1
2149506	1744117X	2009	2
2149506	1744117X	2010	1
2149506	1744117X	2011	1
2152795	1744117X	2012	1
2152795	1744117X	2016	1
2152795	1744117X	2017	1
2155230	1744117X	2012	1
2165927	1744117X	2017	1
2169741	1744117X	2018	1
2170477	1744117X	2006	1
2178522	1744117X	2016	1
2188887	1744117X	2007	1
2188887	1744117X	2008	5
2188887	1744117X	2010	1
2188887	1744117X	2011	1
2188887	1744117X	2013	2
2188887	1744117X	2015	5
2188887	1744117X	2016	4
2188887	1744117X	2019	3
2206555	1744117X	2009	1
2206555	1744117X	2012	1
2206555	1744117X	2017	2
2206555	1744117X	2019	1
2216932	1744117X	2006	2
2216932	1744117X	2009	3
2216932	1744117X	2010	2
2216932	1744117X	2011	2
2216932	1744117X	2012	1
2216932	1744117X	2013	1
2216932	1744117X	2015	1
2216932	1744117X	2016	1
2216932	1744117X	2017	1
2216932	1744117X	2019	1
2256736	1744117X	2017	1
2273935	1744117X	2008	1
2309263	1744117X	2016	1
2331085	1744117X	2011	1
2404815	1744117X	2007	1
2404815	1744117X	2010	2
2404815	1744117X	2018	1
2429324	1744117X	2019	1
2437709	1744117X	2009	4
2437709	1744117X	2016	4
2437709	1744117X	2017	5
2439623	1744117X	2010	1
2439623	1744117X	2012	1
2455952	1744117X	2010	1
2455952	1744117X	2015	1
2456106	1744117X	2009	1
2456106	1744117X	2011	1
2470557	1744117X	2013	2
2470557	1744117X	2016	1
2471275	1744117X	2006	1
2484867	1744117X	2008	1
2493630	1744117X	2013	1
2493630	1744117X	2014	2
2497263	1744117X	2019	1
2500701	1744117X	2013	1
2520480	1744117X	2019	1
2544806	1744117X	2010	1
2559129	1744117X	2017	1
2562168	1744117X	2019	1
2621579	1744117X	2018	1
2635617	1744117X	2011	2
2635617	1744117X	2016	4
2635617	1744117X	2017	1
2740374	1744117X	2016	1
2784126	1744117X	2012	2
2791168	1744117X	2008	3
2791168	1744117X	2009	1
2791168	1744117X	2010	2
2791168	1744117X	2011	1
2791168	1744117X	2012	3
2791168	1744117X	2014	1
2791168	1744117X	2015	1
2791168	1744117X	2016	1
2791168	1744117X	2017	1
2791168	1744117X	2019	2
2800790	1744117X	2012	1
2811289	1744117X	2016	1
2837704	1744117X	2007	1
2843200	1744117X	2006	2
2843200	1744117X	2008	1
2843200	1744117X	2009	5
2843200	1744117X	2011	7
2843200	1744117X	2016	2
2843200	1744117X	2017	5
2843200	1744117X	2018	4
2843200	1744117X	2019	1
2843597	1744117X	2018	1
2907376	1744117X	2019	1
2925076	1744117X	2017	1
2925076	1744117X	2018	1
2933928	1744117X	2019	1
2989315	1744117X	2015	1
3000081	1744117X	2013	1
3000081	1744117X	2019	1
3030375	1744117X	2009	1
3030375	1744117X	2011	1
3030375	1744117X	2018	1
3040601	1744117X	2016	1
3050856	1744117X	2006	2
3074310	1744117X	2008	1
3081102	1744117X	2015	1
3081102	1744117X	2018	1
3081102	1744117X	2019	1
3099943	1744117X	2018	1
3104402	1744117X	2018	1
3124318	1744117X	2008	1
3140240	1744117X	2011	1
3141490	1744117X	2016	1
3152171	1744117X	2016	1
3160825	1744117X	2010	1
3160825	1744117X	2011	2
3160825	1744117X	2012	1
3160825	1744117X	2013	2
3160825	1744117X	2014	2
3160825	1744117X	2016	3
3160825	1744117X	2017	2
3160825	1744117X	2018	3
3160825	1744117X	2019	4
3167088	1744117X	2019	1
3174471	1744117X	2010	1
3174471	1744117X	2012	1
3183858	1744117X	2011	1
3183858	1744117X	2015	3
3183858	1744117X	2016	1
3183858	1744117X	2019	1
3184895	1744117X	2011	1
3184895	1744117X	2012	2
3184895	1744117X	2016	1
3184895	1744117X	2019	1
3191003	1744117X	2006	1
3192321	1744117X	2013	1
3192321	1744117X	2015	1
3192321	1744117X	2017	1
3192489	1744117X	2016	1
3199193	1744117X	2012	1
3199193	1744117X	2014	1
3199193	1744117X	2016	1
3199193	1744117X	2017	1
3201406	1744117X	2017	1
3202272	1744117X	2009	1
3204266	1744117X	2011	1
3204266	1744117X	2016	1
3204266	1744117X	2017	2
3204266	1744117X	2018	3
3204271	1744117X	2006	1
3204271	1744117X	2015	1
3205846	1744117X	2013	1
3205846	1744117X	2016	2
3205846	1744117X	2017	3
3205846	1744117X	2018	1
3210737	1744117X	2012	1
