Field	Year	gender
Mathematics	1980	male
Chemistry	1980	male
Biology	1980	male
Economics	1980	male
Business	1980	male
Mathematics	1980	male
Mathematics	1980	male
Philosophy	1980	male
Economics	1980	male
Mathematics	1980	male
Mathematics	1980	male
Economics	1980	male
Economics	1980	male
Biology	1980	male
Mathematics	1980	male
Biology	1980	male
Mathematics	1980	male
Economics	1980	male
Economics	1980	male
Economics	1980	male
Mathematics	1980	male
Mathematics	1980	male
Physics	1980	male
Philosophy	1980	male
Physics	1980	female
Mathematics	1980	male
Economics	1980	male
Chemistry	1980	male
Psychology	1980	male
Biology	1980	female
Economics	1980	male
Computer science	1980	male
Philosophy	1980	male
Biology	1980	male
Mathematics	1980	male
Economics	1980	male
Psychology	1980	male
Economics	1980	male
Biology	1980	male
Materials science	1980	male
Physics	1980	male
Economics	1980	male
Economics	1980	male
Mathematics	1980	male
Political science	1980	male
Economics	1980	male
Physics	1980	male
Biology	1980	male
Biology	1980	male
Mathematics	1980	male
Biology	1980	male
Geology	1980	male
Economics	1980	male
Mathematics	1980	male
Economics	1980	male
Sociology	1980	male
Political science	1980	male
Economics	1980	male
Mathematics	1980	male
Economics	1980	male
Psychology	1980	male
Physics	1980	male
Biology	1980	male
Economics	1980	male
Physics	1980	female
Mathematics	1980	male
Political science	1980	male
Biology	1980	male
Mathematics	1980	male
Computer science	1980	male
Engineering	1980	male
Psychology	1980	male
Medicine	1980	male
Physics	1980	female
Psychology	1980	male
Sociology	1980	male
Physics	1980	female
Mathematics	1980	male
Mathematics	1980	male
Medicine	1980	male
Biology	1980	male
Economics	1980	male
Chemistry	1980	male
Mathematics	1980	male
Psychology	1980	male
Biology	1980	female
Computer science	1980	female
Computer science	1980	male
Political science	1980	male
Economics	1980	male
Computer science	1980	male
Chemistry	1980	male
Computer science	1980	male
Physics	1980	male
Psychology	1980	male
Medicine	1980	male
Mathematics	1980	male
Economics	1980	male
Philosophy	1980	male
Economics	1980	male
Economics	1980	male
Computer science	1980	male
Physics	1980	male
Chemistry	1980	male
Economics	1980	male
Mathematics	1980	male
Economics	1980	male
Political science	1980	male
Political science	1980	male
Chemistry	1980	male
Physics	1980	female
Mathematics	1980	male
Computer science	1980	male
Computer science	1980	male
Medicine	1980	male
Economics	1980	male
Psychology	1980	male
Engineering	1980	male
Economics	1980	male
Economics	1980	male
Mathematics	1980	male
Political science	1980	male
Economics	1980	male
Political science	1980	male
Computer science	1980	male
Physics	1980	male
Chemistry	1980	male
Psychology	1980	male
Mathematics	1980	male
Mathematics	1980	male
Geology	1980	male
Mathematics	1980	male
Physics	1980	male
Sociology	1980	female
Physics	1980	male
Physics	1980	male
Economics	1980	female
Geology	1980	male
Physics	1980	male
Physics	1980	male
Medicine	1980	male
Medicine	1980	male
Psychology	1980	male
Philosophy	1980	male
Economics	1980	male
Economics	1980	male
Biology	1980	male
Chemistry	1980	male
Biology	1980	female
Mathematics	1980	male
Biology	1980	male
Physics	1980	male
Biology	1980	male
Chemistry	1980	male
Economics	1980	male
Biology	1980	male
Geology	1980	male
Mathematics	1980	male
Physics	1980	male
Economics	1980	male
Political science	1980	male
Economics	1980	female
Geology	1980	male
Political science	1980	male
Physics	1980	male
Medicine	1980	male
Chemistry	1980	male
Biology	1980	male
Mathematics	1980	male
Biology	1980	male
Mathematics	1980	male
Biology	1980	male
Computer science	1980	male
Computer science	1980	male
Medicine	1980	male
Physics	1980	male
Biology	1980	male
Philosophy	1980	male
Mathematics	1980	male
Biology	1980	male
Physics	1980	male
Biology	1980	male
Mathematics	1980	male
Psychology	1980	male
Mathematics	1980	male
Biology	1980	male
Biology	1980	male
Chemistry	1980	male
Chemistry	1980	male
Mathematics	1980	male
Mathematics	1980	male
Biology	1980	male
Biology	1980	male
Biology	1980	male
Economics	1980	male
Economics	1980	male
Medicine	1980	male
Biology	1980	male
Chemistry	1980	male
Chemistry	1980	male
Mathematics	1980	male
Physics	1980	male
Business	1980	male
Physics	1980	male
Medicine	1980	male
Biology	1980	male
Medicine	1980	male
Biology	1980	male
Biology	1980	male
Mathematics	1980	male
Economics	1980	male
Philosophy	1980	male
Computer science	1980	male
Biology	1980	male
Economics	1980	male
Materials science	1980	male
Physics	1980	male
Computer science	1980	male
Economics	1980	female
Philosophy	1980	female
Mathematics	1980	male
Physics	1980	male
Materials science	1980	male
Biology	1980	male
Engineering	1980	male
Mathematics	1980	male
Chemistry	1980	male
Computer science	1980	male
Biology	1980	male
Chemistry	1980	male
Economics	1980	male
Chemistry	1980	male
Economics	1980	male
Physics	1980	male
Physics	1980	male
Sociology	1980	male
Chemistry	1980	male
Physics	1980	male
Physics	1980	male
Medicine	1980	male
Economics	1980	male
Economics	1980	male
Physics	1980	male
Physics	1980	female
Chemistry	1980	male
Biology	1980	male
Geology	1980	male
Philosophy	1980	female
Computer science	1980	female
Chemistry	1980	male
Chemistry	1980	male
Mathematics	1980	male
Physics	1980	male
Engineering	1980	male
Physics	1980	male
Computer science	1980	male
Geology	1980	male
Physics	1980	male
Mathematics	1980	male
Political science	1980	male
Physics	1980	male
Mathematics	1980	male
Engineering	1980	male
Biology	1980	male
Chemistry	1980	male
Biology	1980	female
Physics	1980	male
Biology	1980	male
Medicine	1980	female
Physics	1980	male
Biology	1980	male
Computer science	1980	male
Chemistry	1980	male
Economics	1980	male
Mathematics	1980	male
Biology	1980	male
Economics	1980	male
Physics	1980	male
Mathematics	1980	male
Biology	1980	male
Biology	1980	male
Chemistry	1980	male
Physics	1980	male
Physics	1980	male
Mathematics	1980	male
Chemistry	1980	male
Chemistry	1980	male
Philosophy	1980	male
Economics	1980	male
Physics	1980	male
Mathematics	1980	male
Mathematics	1980	male
Mathematics	1980	male
Economics	1980	male
Computer science	1980	male
Engineering	1980	male
Economics	1980	male
Mathematics	1980	male
Materials science	1980	male
Computer science	1980	male
Biology	1980	male
Medicine	1980	male
Chemistry	1980	male
Biology	1980	male
Physics	1980	male
Mathematics	1980	male
Mathematics	1980	male
Physics	1980	male
Mathematics	1980	male
Chemistry	1980	male
Biology	1980	female
Economics	1980	male
Biology	1980	male
Biology	1980	male
Computer science	1980	male
Chemistry	1980	male
Biology	1980	male
Computer science	1980	male
Mathematics	1980	male
Mathematics	1980	male
Physics	1980	male
Biology	1980	male
Mathematics	1980	male
Physics	1980	male
Physics	1980	male
Physics	1980	male
Physics	1980	male
Mathematics	1980	male
Chemistry	1980	male
Geology	1980	male
Biology	1980	female
Biology	1980	male
Psychology	1980	male
Chemistry	1980	male
Biology	1980	male
Computer science	1980	male
Physics	1980	male
Medicine	1980	male
Physics	1980	female
Biology	1980	male
Biology	1980	female
Physics	1980	male
Biology	1980	male
Computer science	1980	male
Mathematics	1980	male
Physics	1980	male
Mathematics	1980	male
Physics	1980	male
Economics	1980	male
Engineering	1980	male
Materials science	1980	male
Mathematics	1980	male
Computer science	1980	male
Economics	1980	male
Mathematics	1980	male
Mathematics	1980	male
Sociology	1980	male
Philosophy	1980	male
Computer science	1980	male
Computer science	1980	male
Computer science	1980	male
Mathematics	1980	male
Materials science	1980	male
Economics	1980	male
Chemistry	1980	male
Biology	1980	male
Biology	1980	male
Computer science	1980	male
Philosophy	1980	male
Engineering	1980	male
Mathematics	1980	male
Economics	1980	male
Mathematics	1980	male
Materials science	1980	male
Physics	1980	female
Materials science	1980	male
Mathematics	1980	male
Mathematics	1980	male
Computer science	1980	male
Biology	1980	male
Physics	1980	male
Political science	1981	male
Computer science	1981	male
Engineering	1981	female
Economics	1981	male
Philosophy	1981	male
Mathematics	1981	male
Chemistry	1981	male
Computer science	1981	male
Economics	1981	male
Economics	1981	male
Economics	1981	male
Economics	1981	male
Physics	1981	male
Computer science	1981	male
Psychology	1981	male
History	1981	male
Biology	1981	female
Economics	1981	male
Political science	1981	male
Computer science	1981	male
Biology	1981	male
Physics	1981	male
Economics	1981	male
Medicine	1981	male
Mathematics	1981	male
Biology	1981	male
Medicine	1981	male
Political science	1981	male
Psychology	1981	male
Mathematics	1981	male
Computer science	1981	male
Economics	1981	male
Political science	1981	male
Mathematics	1981	male
Chemistry	1981	male
Chemistry	1981	male
Biology	1981	male
Economics	1981	male
Business	1981	male
Mathematics	1981	male
Mathematics	1981	male
Economics	1981	male
Philosophy	1981	male
Biology	1981	male
Economics	1981	male
Mathematics	1981	male
Mathematics	1981	male
Economics	1981	male
Psychology	1981	male
Chemistry	1981	female
Economics	1981	male
Biology	1981	male
Mathematics	1981	male
Biology	1981	male
Mathematics	1981	male
Economics	1981	male
Economics	1981	male
Economics	1981	male
Economics	1981	male
Mathematics	1981	male
Physics	1981	male
Physics	1981	male
Philosophy	1981	male
Physics	1981	female
Mathematics	1981	male
Computer science	1981	male
Economics	1981	male
Chemistry	1981	male
Psychology	1981	male
Biology	1981	female
Chemistry	1981	male
Political science	1981	male
Economics	1981	male
Computer science	1981	male
Philosophy	1981	male
Chemistry	1981	male
Biology	1981	male
Mathematics	1981	male
Chemistry	1981	male
Economics	1981	male
Chemistry	1981	male
Chemistry	1981	male
Psychology	1981	male
Economics	1981	male
Biology	1981	male
Psychology	1981	male
Materials science	1981	male
Physics	1981	male
Physics	1981	male
Economics	1981	male
Economics	1981	male
Mathematics	1981	male
Economics	1981	male
Psychology	1981	male
Physics	1981	male
Biology	1981	male
Biology	1981	male
Mathematics	1981	male
Biology	1981	male
Geology	1981	male
Philosophy	1981	male
Economics	1981	male
Economics	1981	male
Mathematics	1981	male
Economics	1981	male
Sociology	1981	male
Political science	1981	male
Economics	1981	male
Mathematics	1981	male
Economics	1981	male
Chemistry	1981	male
Psychology	1981	male
Physics	1981	male
Philosophy	1981	male
Biology	1981	male
Economics	1981	male
Biology	1981	male
Physics	1981	female
Political science	1981	male
Political science	1981	male
Political science	1981	male
Mathematics	1981	male
Political science	1981	male
Biology	1981	male
Mathematics	1981	male
Computer science	1981	male
Engineering	1981	male
Psychology	1981	male
Medicine	1981	male
Physics	1981	female
Mathematics	1981	male
Economics	1981	male
Psychology	1981	male
Sociology	1981	male
Physics	1981	female
Mathematics	1981	male
Mathematics	1981	male
Medicine	1981	male
Biology	1981	male
Economics	1981	male
Mathematics	1981	male
Psychology	1981	male
Computer science	1981	female
Computer science	1981	male
Economics	1981	male
Political science	1981	male
Economics	1981	male
Computer science	1981	male
Chemistry	1981	male
Computer science	1981	male
Physics	1981	male
Psychology	1981	male
Physics	1981	male
Mathematics	1981	male
Medicine	1981	male
Mathematics	1981	male
Economics	1981	male
Philosophy	1981	male
Economics	1981	male
Economics	1981	male
Computer science	1981	male
Physics	1981	male
Chemistry	1981	male
Economics	1981	male
Mathematics	1981	male
Political science	1981	male
Biology	1981	male
Political science	1981	male
Chemistry	1981	male
Mathematics	1981	male
Physics	1981	female
Mathematics	1981	male
Mathematics	1981	male
Computer science	1981	male
Medicine	1981	male
Mathematics	1981	male
Economics	1981	male
Economics	1981	male
Computer science	1981	male
Psychology	1981	male
Engineering	1981	male
Economics	1981	male
Economics	1981	male
Mathematics	1981	male
Political science	1981	male
Economics	1981	male
Political science	1981	male
Political science	1981	male
Computer science	1981	female
Computer science	1981	male
Physics	1981	male
Chemistry	1981	male
Psychology	1981	male
Mathematics	1981	male
Psychology	1981	male
Mathematics	1981	male
Geology	1981	male
Mathematics	1981	male
Physics	1981	male
Physics	1981	male
Physics	1981	male
Sociology	1981	female
Physics	1981	male
Economics	1981	female
Geology	1981	male
Philosophy	1981	male
Psychology	1981	female
Physics	1981	male
Chemistry	1981	male
Physics	1981	male
Medicine	1981	male
Physics	1981	male
Medicine	1981	male
Psychology	1981	male
Philosophy	1981	male
Economics	1981	male
Economics	1981	male
Biology	1981	male
Chemistry	1981	male
Biology	1981	male
Biology	1981	female
Mathematics	1981	male
Physics	1981	male
Biology	1981	male
Chemistry	1981	male
Economics	1981	male
Mathematics	1981	male
Biology	1981	male
Geology	1981	male
Mathematics	1981	male
Physics	1981	male
Biology	1981	male
Economics	1981	male
Political science	1981	male
Economics	1981	female
Geology	1981	male
Political science	1981	male
Physics	1981	male
Medicine	1981	male
Chemistry	1981	male
Biology	1981	male
Mathematics	1981	male
Physics	1981	male
Biology	1981	male
Mathematics	1981	male
Economics	1981	male
Psychology	1981	male
Biology	1981	male
Computer science	1981	male
Computer science	1981	male
Economics	1981	male
Medicine	1981	male
Biology	1981	male
Physics	1981	male
Biology	1981	male
Philosophy	1981	male
Physics	1981	male
Mathematics	1981	male
Economics	1981	male
Biology	1981	male
Physics	1981	male
Biology	1981	male
Mathematics	1981	male
Psychology	1981	male
Physics	1981	male
Mathematics	1981	male
Biology	1981	male
Chemistry	1981	male
Chemistry	1981	male
Chemistry	1981	male
Mathematics	1981	male
Mathematics	1981	male
Biology	1981	male
Biology	1981	male
Biology	1981	male
Economics	1981	male
Medicine	1981	male
Biology	1981	male
Mathematics	1981	male
Chemistry	1981	male
Chemistry	1981	male
Physics	1981	male
Mathematics	1981	male
Physics	1981	male
Business	1981	male
Economics	1981	male
Physics	1981	male
Medicine	1981	male
Political science	1981	male
Biology	1981	male
Medicine	1981	male
Physics	1981	female
Biology	1981	male
Biology	1981	male
Mathematics	1981	male
Economics	1981	male
Biology	1981	male
Physics	1981	male
Mathematics	1981	male
Computer science	1981	male
Biology	1981	male
Economics	1981	male
Materials science	1981	male
Biology	1981	male
Physics	1981	male
Computer science	1981	male
Biology	1981	male
Economics	1981	female
Philosophy	1981	female
Mathematics	1981	male
Physics	1981	male
Psychology	1981	male
Physics	1981	male
Materials science	1981	male
Biology	1981	male
Engineering	1981	male
Mathematics	1981	male
Chemistry	1981	male
Computer science	1981	male
Biology	1981	male
Chemistry	1981	male
Economics	1981	male
Chemistry	1981	male
Economics	1981	male
Physics	1981	male
Sociology	1981	male
Chemistry	1981	male
Materials science	1981	male
Physics	1981	male
Physics	1981	male
Physics	1981	male
Medicine	1981	male
Economics	1981	male
Economics	1981	male
Physics	1981	male
Physics	1981	female
Chemistry	1981	male
Biology	1981	male
