Field	Year	gender
Materials science	2017	male
Biology	2017	male
Biology	2017	female
Biology	2017	female
Biology	2017	female
Chemistry	2017	male
Biology	2017	male
Mathematics	2017	male
Computer science	2017	male
Physics	2017	male
Medicine	2017	male
Computer science	2017	male
Business	2017	male
Medicine	2017	male
Mathematics	2017	female
Mathematics	2017	male
Biology	2017	female
Economics	2017	male
Medicine	2017	male
Biology	2017	male
Economics	2017	male
Physics	2017	male
Computer science	2017	male
Psychology	2017	male
Biology	2017	male
Economics	2018	male
Biology	2018	male
Computer science	2018	male
Political science	2018	male
Medicine	2018	female
Biology	2018	male
Mathematics	2018	male
Mathematics	2018	female
Psychology	2018	male
Biology	2018	female
Chemistry	2018	male
Biology	2018	male
Psychology	2018	male
Biology	2018	male
Biology	2018	male
Biology	2018	male
Political science	2018	male
Computer science	2018	male
Mathematics	2018	male
Psychology	2018	male
Economics	2018	male
Chemistry	2018	male
Physics	2018	male
Medicine	2018	male
Computer science	2018	male
Medicine	2018	male
Biology	2018	male
Computer science	2018	male
Computer science	2018	female
Computer science	2018	male
Psychology	2018	male
Biology	2018	female
Psychology	2018	male
Physics	2018	male
Biology	2018	male
Biology	2018	female
Computer science	2018	male
Biology	2018	female
Computer science	2018	male
Computer science	2018	male
Medicine	2018	male
Chemistry	2018	male
Biology	2018	male
Medicine	2018	male
Medicine	2018	female
Biology	2018	male
Computer science	2018	male
Engineering	2018	male
Medicine	2018	female
Chemistry	2018	male
Political science	2018	female
Medicine	2018	female
Political science	2018	male
Geology	2018	male
Biology	2018	male
Psychology	2018	female
Computer science	2018	male
Economics	2018	male
Medicine	2018	male
Mathematics	2018	male
Philosophy	2018	male
Engineering	2018	male
Medicine	2018	male
Biology	2018	female
Computer science	2018	male
Biology	2018	male
Psychology	2018	male
Medicine	2018	female
Computer science	2018	male
Medicine	2018	male
Medicine	2018	male
Psychology	2018	female
Physics	2018	male
Engineering	2018	male
Biology	2018	male
Computer science	2018	male
Biology	2018	male
Mathematics	2018	male
Biology	2018	male
Medicine	2018	male
Biology	2018	male
Psychology	2018	male
Biology	2018	male
Mathematics	2018	male
Mathematics	2018	male
Computer science	2018	male
Biology	2018	male
Medicine	2018	male
Mathematics	2018	male
Psychology	2018	male
Medicine	2018	male
Biology	2018	male
Biology	2018	female
Medicine	2018	male
Biology	2018	male
Economics	2018	female
Computer science	2018	male
Economics	2018	male
Medicine	2018	male
Medicine	2018	female
Mathematics	2018	male
Medicine	2018	female
Mathematics	2018	male
Computer science	2018	male
Medicine	2018	male
Economics	2018	female
Economics	2018	male
Computer science	2018	male
Psychology	2018	male
Medicine	2018	male
Political science	2018	female
Political science	2018	female
Computer science	2018	male
Chemistry	2018	female
Biology	2018	male
Chemistry	2018	male
Biology	2018	male
Physics	2018	male
Economics	2018	female
Psychology	2018	male
Chemistry	2018	male
Computer science	2018	male
Biology	2018	female
Physics	2018	male
Medicine	2018	female
Economics	2018	male
Biology	2018	male
Computer science	2018	male
Medicine	2018	male
Chemistry	2018	male
Biology	2018	female
Materials science	2018	male
Chemistry	2018	male
Physics	2018	female
Computer science	2018	male
Computer science	2018	male
Physics	2018	male
Psychology	2018	male
Economics	2018	male
Economics	2018	male
Chemistry	2018	male
Computer science	2018	male
Biology	2018	male
Mathematics	2018	male
Medicine	2018	male
Mathematics	2018	male
Psychology	2018	male
Biology	2018	female
Biology	2018	male
Computer science	2018	male
Materials science	2018	male
Economics	2018	male
Psychology	2018	male
Political science	2018	male
Physics	2018	female
Chemistry	2018	female
Economics	2018	male
Medicine	2018	male
Medicine	2018	male
Medicine	2018	male
Medicine	2018	male
Biology	2018	male
Medicine	2018	male
Computer science	2018	female
Economics	2018	male
Medicine	2018	male
Medicine	2018	male
Mathematics	2018	male
Political science	2018	female
Psychology	2018	male
Economics	2018	male
Economics	2018	male
Psychology	2018	male
Medicine	2018	male
Physics	2018	male
Economics	2018	male
Medicine	2018	male
Mathematics	2018	male
Medicine	2018	male
Psychology	2018	male
Psychology	2018	female
Medicine	2018	male
Business	2018	male
Biology	2018	male
Computer science	2018	male
Computer science	2018	male
Biology	2018	female
Psychology	2018	male
Medicine	2018	male
Geology	2018	male
Psychology	2018	female
Biology	2018	female
Computer science	2018	male
Biology	2018	female
Medicine	2018	male
Psychology	2018	male
Economics	2018	male
Biology	2018	male
Biology	2018	male
Medicine	2018	female
Economics	2018	male
Economics	2018	male
Mathematics	2018	male
Mathematics	2018	male
Biology	2018	male
Economics	2018	male
Medicine	2018	male
Computer science	2018	male
Chemistry	2018	male
Mathematics	2018	male
Computer science	2018	male
Biology	2018	male
Biology	2018	female
Geology	2018	male
Medicine	2018	male
Medicine	2018	female
Medicine	2018	male
Economics	2018	male
Economics	2018	male
Psychology	2018	male
Chemistry	2018	female
Psychology	2018	female
Economics	2018	male
Computer science	2018	female
Geology	2018	male
Economics	2018	female
Medicine	2018	male
Economics	2018	male
Political science	2018	male
Physics	2018	male
Economics	2018	male
Economics	2018	male
Economics	2018	female
Economics	2018	male
Psychology	2018	female
Mathematics	2018	male
Engineering	2018	male
Psychology	2018	female
Medicine	2018	male
Economics	2018	male
Political science	2018	female
Physics	2018	male
Medicine	2018	female
Geology	2018	male
Medicine	2018	male
Biology	2018	male
Psychology	2018	male
Biology	2018	male
Medicine	2018	male
Biology	2018	male
Biology	2018	male
Medicine	2018	male
Computer science	2018	male
Biology	2018	male
Medicine	2018	female
Medicine	2018	male
Medicine	2018	female
Biology	2018	male
Chemistry	2018	male
Political science	2018	female
Economics	2018	male
Mathematics	2018	male
Medicine	2018	female
Computer science	2018	male
Biology	2018	male
Biology	2018	male
Computer science	2018	male
Medicine	2018	male
Computer science	2018	male
Chemistry	2018	male
Biology	2018	female
Geology	2018	male
Physics	2018	male
Psychology	2018	male
Chemistry	2018	female
Medicine	2018	male
Medicine	2018	male
Economics	2018	male
Medicine	2018	male
Chemistry	2018	male
Biology	2018	male
Medicine	2018	female
Chemistry	2018	female
Psychology	2018	male
Economics	2018	male
Psychology	2018	male
Biology	2018	female
Biology	2018	female
Psychology	2018	male
Medicine	2018	female
Biology	2018	male
Medicine	2018	male
Biology	2018	male
Computer science	2018	male
Mathematics	2018	male
Materials science	2018	male
Biology	2018	male
Biology	2018	male
Biology	2018	male
Biology	2018	female
Chemistry	2018	male
Chemistry	2018	female
Biology	2018	male
Computer science	2018	male
Computer science	2018	male
Psychology	2018	male
Physics	2018	male
Medicine	2018	female
Psychology	2018	female
Economics	2018	male
Medicine	2018	male
Engineering	2018	male
Biology	2018	male
Chemistry	2018	male
Chemistry	2018	female
Materials science	2018	male
Biology	2018	male
Biology	2018	male
Geology	2018	female
Computer science	2018	male
Biology	2018	male
Materials science	2018	male
Materials science	2018	male
Political science	2018	female
Biology	2018	male
Medicine	2018	male
Physics	2018	male
Mathematics	2018	male
Biology	2018	male
Economics	2018	male
Biology	2018	male
Mathematics	2018	male
Mathematics	2018	male
Chemistry	2018	male
Computer science	2018	male
Physics	2018	male
Biology	2018	male
Geology	2018	male
Biology	2018	female
Biology	2018	female
Biology	2018	male
Physics	2018	male
Physics	2018	male
Medicine	2018	male
Biology	2018	male
Engineering	2018	male
Biology	2018	male
Chemistry	2018	male
Biology	2018	male
Chemistry	2018	male
Biology	2018	female
Biology	2018	female
Biology	2018	female
Computer science	2018	male
Computer science	2018	male
Medicine	2018	female
Biology	2018	male
Physics	2018	female
Mathematics	2018	male
Medicine	2018	male
Computer science	2018	female
Economics	2018	male
Biology	2018	female
Psychology	2018	male
Biology	2018	female
Computer science	2018	male
Biology	2018	female
Psychology	2018	male
Physics	2018	female
Physics	2018	male
Biology	2018	female
Psychology	2018	female
Biology	2018	male
Engineering	2018	male
Materials science	2018	male
Biology	2018	male
Biology	2018	female
Biology	2018	female
Biology	2018	female
Economics	2018	male
Computer science	2018	male
Chemistry	2018	female
Biology	2018	female
Chemistry	2018	male
Biology	2018	male
Psychology	2018	female
Medicine	2018	female
Psychology	2018	male
Mathematics	2018	male
Materials science	2018	male
Medicine	2018	male
Economics	2018	male
Chemistry	2018	female
Biology	2018	male
Computer science	2018	male
Medicine	2018	female
Medicine	2018	male
Biology	2018	female
Biology	2018	female
Chemistry	2018	male
Computer science	2018	male
Physics	2018	male
Chemistry	2018	male
Medicine	2018	male
Computer science	2018	male
Business	2018	male
Biology	2018	male
Biology	2018	male
Mathematics	2018	male
Economics	2018	male
Medicine	2018	male
Political science	2018	male
Psychology	2018	male
Economics	2018	male
Mathematics	2018	female
Biology	2018	male
Physics	2018	male
Computer science	2018	male
Psychology	2018	male
Biology	2018	male
Biology	2018	male
Economics	2019	male
Political science	2019	male
Medicine	2019	female
Biology	2019	male
Mathematics	2019	female
Psychology	2019	male
Biology	2019	female
Chemistry	2019	male
Biology	2019	male
Psychology	2019	male
Biology	2019	male
Biology	2019	male
Political science	2019	male
Psychology	2019	male
Economics	2019	male
Chemistry	2019	male
Physics	2019	male
Medicine	2019	male
Computer science	2019	male
Medicine	2019	male
Biology	2019	male
Computer science	2019	male
Computer science	2019	female
Computer science	2019	male
Psychology	2019	male
Biology	2019	female
Psychology	2019	male
Biology	2019	male
Biology	2019	female
Computer science	2019	male
Biology	2019	female
Computer science	2019	male
Chemistry	2019	male
Medicine	2019	male
Biology	2019	male
Computer science	2019	male
Medicine	2019	female
Chemistry	2019	male
Medicine	2019	female
Psychology	2019	female
Economics	2019	male
Medicine	2019	male
Mathematics	2019	male
Philosophy	2019	male
Engineering	2019	male
Medicine	2019	male
Biology	2019	female
Computer science	2019	male
Biology	2019	male
Psychology	2019	male
Medicine	2019	female
Computer science	2019	male
Medicine	2019	male
Medicine	2019	male
Psychology	2019	female
Physics	2019	male
Engineering	2019	male
Mathematics	2019	male
Biology	2019	male
Medicine	2019	male
Biology	2019	male
Psychology	2019	male
Mathematics	2019	male
Mathematics	2019	male
Computer science	2019	male
Biology	2019	male
Psychology	2019	male
Medicine	2019	male
Biology	2019	male
Biology	2019	female
Medicine	2019	male
Biology	2019	male
Computer science	2019	male
Economics	2019	male
Mathematics	2019	male
Medicine	2019	female
Mathematics	2019	male
Political science	2019	female
Computer science	2019	male
Chemistry	2019	female
Chemistry	2019	male
Biology	2019	male
Physics	2019	male
Economics	2019	female
Psychology	2019	male
Biology	2019	female
Physics	2019	male
Medicine	2019	female
Computer science	2019	male
Medicine	2019	male
Chemistry	2019	male
Biology	2019	female
Materials science	2019	male
Chemistry	2019	male
Physics	2019	female
Computer science	2019	male
Psychology	2019	male
Economics	2019	male
Chemistry	2019	male
Biology	2019	male
Mathematics	2019	male
Mathematics	2019	male
Psychology	2019	male
Biology	2019	male
Computer science	2019	male
Materials science	2019	male
Psychology	2019	male
Political science	2019	male
Physics	2019	female
Economics	2019	male
Medicine	2019	male
Medicine	2019	male
Medicine	2019	male
Medicine	2019	male
Biology	2019	male
Medicine	2019	male
Computer science	2019	female
Medicine	2019	male
Medicine	2019	male
Mathematics	2019	male
Political science	2019	female
Psychology	2019	male
Economics	2019	male
Economics	2019	male
Psychology	2019	male
Medicine	2019	male
Physics	2019	male
Economics	2019	male
Medicine	2019	male
Mathematics	2019	male
Medicine	2019	male
Psychology	2019	male
Medicine	2019	male
Biology	2019	male
Computer science	2019	male
Computer science	2019	male
Biology	2019	female
Medicine	2019	male
Psychology	2019	female
Medicine	2019	male
Psychology	2019	male
Economics	2019	male
Biology	2019	male
Biology	2019	male
Economics	2019	male
Mathematics	2019	male
Mathematics	2019	male
Biology	2019	male
Medicine	2019	male
Computer science	2019	male
Chemistry	2019	male
Mathematics	2019	male
Computer science	2019	male
Biology	2019	male
Biology	2019	female
Medicine	2019	male
Medicine	2019	male
Economics	2019	male
Psychology	2019	male
Chemistry	2019	female
Psychology	2019	female
Economics	2019	male
Economics	2019	male
Political science	2019	male
Economics	2019	male
Economics	2019	female
Psychology	2019	female
Engineering	2019	male
Psychology	2019	female
Medicine	2019	male
Economics	2019	male
Physics	2019	male
Medicine	2019	female
Medicine	2019	male
Biology	2019	male
Psychology	2019	male
Biology	2019	male
Medicine	2019	male
Biology	2019	male
Biology	2019	male
Computer science	2019	male
Biology	2019	male
Medicine	2019	female
Medicine	2019	male
Political science	2019	female
Economics	2019	male
Mathematics	2019	male
Medicine	2019	female
Biology	2019	male
Biology	2019	male
Computer science	2019	male
Chemistry	2019	male
Physics	2019	male
Psychology	2019	male
Chemistry	2019	female
Medicine	2019	male
Medicine	2019	male
Medicine	2019	male
Chemistry	2019	male
Biology	2019	male
Chemistry	2019	female
Psychology	2019	male
Economics	2019	male
Psychology	2019	male
Biology	2019	female
Biology	2019	female
Medicine	2019	female
Biology	2019	male
Medicine	2019	male
Biology	2019	male
Mathematics	2019	male
Materials science	2019	male
Biology	2019	male
Biology	2019	male
Chemistry	2019	male
Chemistry	2019	female
Biology	2019	male
Physics	2019	male
Medicine	2019	female
Economics	2019	male
Medicine	2019	male
Biology	2019	male
Chemistry	2019	male
Materials science	2019	male
Biology	2019	male
Biology	2019	male
Geology	2019	female
Computer science	2019	male
Biology	2019	male
Materials science	2019	male
Medicine	2019	male
Physics	2019	male
Biology	2019	male
Economics	2019	male
Biology	2019	male
Chemistry	2019	male
Computer science	2019	male
Biology	2019	male
Geology	2019	male
Biology	2019	female
Biology	2019	female
Physics	2019	male
Medicine	2019	male
Engineering	2019	male
Chemistry	2019	male
Chemistry	2019	male
Biology	2019	female
Biology	2019	female
Biology	2019	female
Computer science	2019	male
Medicine	2019	female
Biology	2019	male
Physics	2019	female
Mathematics	2019	male
Medicine	2019	male
Computer science	2019	female
Economics	2019	male
Psychology	2019	male
Biology	2019	female
Psychology	2019	male
Physics	2019	female
Biology	2019	female
Psychology	2019	female
Biology	2019	male
Engineering	2019	male
Materials science	2019	male
Biology	2019	female
Biology	2019	female
Chemistry	2019	female
Biology	2019	female
Biology	2019	male
Psychology	2019	female
Medicine	2019	female
Psychology	2019	male
Materials science	2019	male
Economics	2019	male
Chemistry	2019	female
Biology	2019	male
Computer science	2019	male
Medicine	2019	female
Medicine	2019	male
Biology	2019	female
Biology	2019	female
Chemistry	2019	male
Computer science	2019	male
Physics	2019	male
Chemistry	2019	male
Medicine	2019	male
Biology	2019	male
Biology	2019	male
Economics	2019	male
Medicine	2019	male
Political science	2019	male
Psychology	2019	male
Economics	2019	male
Mathematics	2019	female
Biology	2019	male
Physics	2019	male
Psychology	2019	male
Biology	2019	male
